1,0.410875,0.474262182567,0.343937007874,0.44992743106,0.362101313321,0.675464320626,0.537666174298,0.321077162092,0.0968875502008,1382,443,149,72,514,1092,290,135,438,740,620,133,580,900,319,193
2,0.287875,0.486559139785,0.436046511628,0.605504587156,0.258064516129,0.176930596285,0.0369276218612,0.0341791817711,0.903614457831,362,3,10,1671,150,75,16,1790,104,47,66,1714,128,47,17,1800
3,0.42175,0.538893690579,0.409896602659,0.37546721033,0.336213102952,0.609481915934,0.273264401773,0.572242361471,0.234437751004,1247,142,345,312,380,555,753,343,304,255,1105,267,383,402,740,467
4,0.436,0.585841694537,0.400684931507,0.400312134218,0.370231394622,0.513685239492,0.403249630724,0.531330916624,0.29718875502,1051,314,384,297,282,819,522,408,197,406,1026,302,264,505,631,592
5,0.449375,0.548308194048,0.405419222904,0.417910447761,0.389035667107,0.657380254154,0.390448055145,0.449508026929,0.295682730924,1345,243,232,226,395,793,463,380,322,422,868,319,391,498,514,589
